case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
BCD_close,B,1,3;5;6;7,B,100.0,1000,14263885.583768556,470827816.9076331,0.9697046668197031,110569.81871289831,1491.086,1491.086,1.0,2.0710972222222237,33.483,745.595,17894.28,864000.0,0.020710972222222224,0.9792890277777778,0.9792890277777778,0.9697046668197031,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,C,1,3;5;6;7,C,100.0,1000,10577463.984321365,467670438.8417495,0.977382654309907,128607.29857970879,1493.837,1493.837,1.0,1.5177166666666668,29.824,546.378,13113.072,864000.0,0.015177166666666669,0.9848228333333333,0.9848228333333333,0.977382654309907,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,D,1,3;5;6;7,D,100.0,1000,10508509.913393276,467670438.8417495,0.9775300958952654,76294.57692752604,1490.758,1490.758,1.0,1.491422222222222,29.327,536.912,12885.888,864000.0,0.014914222222222223,0.9850857777777777,0.9850857777777777,0.9775300958952654,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BC,2,3;5;6;7,B,100.0,1000,12917507.042623898,470827816.9076331,0.9725642653667634,133741.50916667507,1491.086,1491.086,1.0,1.8097611111111112,33.031,651.514,15636.336,864000.0,0.018097611111111113,0.9819023888888889,0.9819023888888889,0.9725642653667634,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BC,2,3;5;6;7,C,100.0,1000,10837248.891211405,467670438.8417495,0.9768271671862533,91843.53370345119,1493.837,1493.837,1.0,1.5314916666666667,30.075,551.337,13232.088,864000.0,0.015314916666666666,0.9846850833333334,0.9846850833333334,0.9768271671862533,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BD,2,3;5;6;7,B,100.0,1000,12835297.200113293,470827816.9076331,0.9727388723877559,64598.30738024768,1491.086,1491.086,1.0,1.8129777777777774,33.151,652.672,15664.128,864000.0,0.01812977777777778,0.9818702222222222,0.9818702222222222,0.9727388723877559,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BD,2,3;5;6;7,D,100.0,1000,10107082.694738515,467670438.8417495,0.9783884508078593,99464.6858150082,1490.758,1490.758,1.0,1.4486722222222213,29.106,521.522,12516.528,864000.0,0.014486722222222224,0.9855132777777778,0.9855132777777778,0.9783884508078593,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,CD,2,3;5;6;7,C,100.0,1000,10985817.688427987,467670438.8417495,0.9765094887852311,135892.5422704908,1493.837,1493.8370000000032,1.0000000000000022,1.6121527777594342,30.318,580.3749999933965,13928.999999841515,864000.0,0.016121527777594347,0.9838784722224057,0.9838784722224057,0.9765094887852311,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,CD,2,3;5;6;7,D,100.0,1000,10308407.110818733,467670438.8417495,0.9779579672892114,81048.65004733295,1490.758,1490.7579999999994,0.9999999999999996,1.4908749999968915,29.105,536.7149999988809,12881.159999973142,864000.0,0.014908749999968914,0.9850912500000311,0.9850912500000311,0.9779579672892114,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BCD,3,3;5;6;7,B,100.0,1000,13746263.457697757,470827816.9076331,0.9708040541275103,90605.10878392271,1491.086,1491.0859999999943,0.9999999999999962,1.9437722222174172,34.44700000007779,699.7579999982698,16794.19199995848,864000.0,0.019437722222174162,0.9805622777778258,0.9805622777778258,0.9708040541275103,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BCD,3,3;5;6;7,C,100.0,1000,11333575.509018851,467670438.8417495,0.9757658928858364,201041.18277345144,1493.837,1493.8369999999952,0.9999999999999968,1.627880555546174,30.623,586.0369999966222,14064.887999918934,864000.0,0.016278805555461726,0.9837211944445383,0.9837211944445383,0.9757658928858364,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_close,BCD,3,3;5;6;7,D,100.0,1000,11005155.485795904,467670438.8417495,0.9764681395876726,134124.13793863595,1490.758,1490.758,1.0,1.5576361111111108,29.964,560.749,13457.976,864000.0,0.015576361111111112,0.9844236388888888,0.9844236388888888,0.9764681395876726,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
