coalition,coalition_size,method,bases,objective,standalone_cost,synergy,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,Con_total_runtime,Con_eta_runtime,Con_gamma_LT_runtime,Con_gamma_ST_runtime,Con_Master_runtime,runtime,MIPGap,has_solution,status,eta,gamma_LT,gamma_ST,alpha,scenarios,seed,node_id,num_nodes
B,1,con_mp,3;5;6;7,20586629.29862796,20586629.29862796,0.0,6607900.0,13978729.2986274,5175000.0,905625.0,527275.0,13772691.232439706,146095.4126801454,59942.65350814519,220.35601619817317,22.811696922406554,9.381051559001207,0.03995048068463802,173.88030290603638,173.88030290603638,0.009206439024113732,True,2,3:1,CTV|3:1,CTV|3|Apr:1;CTV|3|Dec:1;CTV|3|Mar:1;CTV|3|May:1;SOV|3|Aug:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
C,1,con_mp,3;5;6;7,18928803.668883547,18928803.668883547,0.0,7912575.0,11016228.668883007,6555000.0,905625.0,451950.0,10771888.751153309,123584.2615612155,120755.65616889438,199.492639221251,35.34954137727618,14.26584399677813,0.03889969363808632,137.36709690093994,137.36709690093994,0.019992953951716796,True,2,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Apr:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
D,1,con_mp,3;5;6;7,17727367.598485377,17727367.598485377,0.0,6618825.0,11108542.598486543,5261250.0,905625.0,451950.0,10988482.25132068,81200.42186529441,38859.92529950492,125.16112792491913,21.030744975432754,7.174827365204692,0.04154148884117603,82.83862686157227,82.83862686157227,0.011451300136177464,True,2,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BC,2,con_mp,3;5;6;7,36382826.835725695,39515432.967511505,0.08610122973484248,12127325.0,24255501.83572874,2242500.0,9056250.0,828575.0,23808244.15684264,227351.62163626292,219906.0572467547,268.7245356682688,25.064945111051202,21.53954876586795,0.03850448690354824,204.2725179195404,204.2725179195404,0.013857993918834115,True,2,3:1,CTV|3:2;SOV|3:1,CTV|3|Dec:1;CTV|3|Jan:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1,SOV1|3|Apr:1;SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Jul:1;SOV1|3|Jun:1;SOV1|3|Mar:1;SOV1|3|May:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1;SOV2|3|Dec:1;SOV2|3|Feb:1;SOV2|3|Jan:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BD,2,con_mp,3;5;6;7,36571903.914172016,38313996.89711334,0.04763473586252757,12569500.0,24002403.91416814,2760000.0,9056250.0,753250.0,23529454.643850215,153875.8175332952,319073.45278840256,300.86752086877823,76.57040930725634,17.58872757665813,0.042159438133239746,187.24188017845154,187.24188017845154,0.014240179794738596,True,2,5:1,CTV|5:2;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
CD,2,con_mp,3;5;6;7,35357050.55148745,36656171.26736893,0.03674290404935433,13248575.0,22108475.551484037,10608750.0,1811250.0,828575.0,21734516.644271363,212974.01222917053,160984.89498701776,465.07149357162416,27.39274794049561,29.40603658184409,0.041165873408317566,389.98927879333496,389.98927879333496,0.016701097246496946,True,2,5:1,CTV|5:2,CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Apr:1;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Feb:2;SOV|5|Jan:2;SOV|5|Mar:1;SOV|5|Nov:2;SOV|5|Oct:2;SOV|5|Sep:2,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BCD,3,con_mp,3;5;6;7,52675123.21240116,57242800.565996885,0.08671412756221841,15178275.0,37496848.21239827,4312500.0,9961875.0,903900.0,36674283.23201914,422256.5258276424,400308.45455404295,1204.6896988358349,344.3263152334839,47.310929579660296,0.040962887927889824,787.6233940124512,787.6233940124512,0.011142613408409639,True,2,5:1,CTV|5:3;SOV|5:1,CTV|5|Dec:1;CTV|5|Jan:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
