coalition,coalition_size,method,bases,objective,standalone_cost,synergy,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,Con_total_runtime,Con_eta_runtime,Con_gamma_LT_runtime,Con_gamma_ST_runtime,Con_Master_runtime,runtime,MIPGap,has_solution,status,eta,gamma_LT,gamma_ST,alpha,scenarios,seed,node_id,num_nodes
B,1,con_mp,3;5;6;7,20586629.29862796,20586629.29862796,0.0,6607900.0,13978729.2986274,5175000.0,905625.0,527275.0,13772691.232439706,146095.4126801454,59942.65350814519,219.44339708052576,21.553596433252096,9.698633035644889,0.042412955313920975,175.69087481498718,175.69087481498718,0.009206439024113732,True,2,3:1,CTV|3:1,CTV|3|Apr:1;CTV|3|Dec:1;CTV|3|Mar:1;CTV|3|May:1;SOV|3|Aug:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
C,1,con_mp,3;5;6;7,18928803.668883547,18928803.668883547,0.0,7912575.0,11016228.668883007,6555000.0,905625.0,451950.0,10771888.751153309,123584.2615612155,120755.65616889438,197.61223083548248,35.06302351504564,13.934553045779467,0.040163589641451836,136.20626711845398,136.20626711845398,0.019992953951716796,True,2,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Apr:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
G,1,con_mp,3;5;6;7,12599093.784985706,12599093.784985706,0.0,6015075.0,6584018.784985282,4657500.0,905625.0,451950.0,6337459.631379915,178968.3935746154,67590.76003119703,132.49888849072158,19.275505401194096,3.730222597718239,0.04100384935736656,96.62860703468323,96.62860703468323,0.017210875173168817,True,2,7:1,CTV|7:1,CTV|7|Apr:1;CTV|7|Aug:1;CTV|7|Jul:1;CTV|7|Jun:1;CTV|7|May:1;CTV|7|Sep:1;SOV|7|Dec:1;SOV|7|Feb:1;SOV|7|Jan:1;SOV|7|Mar:1;SOV|7|Nov:1;SOV|7|Oct:1,SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Mar:1;SOV1|7|Nov:1;SOV1|7|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BC,2,con_mp,3;5;6;7,36382826.835725695,39515432.967511505,0.08610122973484248,12127325.0,24255501.83572874,2242500.0,9056250.0,828575.0,23808244.15684264,227351.62163626292,219906.0572467547,265.7835517656058,25.32827407680452,22.421880770474672,0.04179905168712139,200.2151129245758,200.2151129245758,0.013857993918834115,True,2,3:1,CTV|3:2;SOV|3:1,CTV|3|Dec:1;CTV|3|Jan:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1,SOV1|3|Apr:1;SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Jul:1;SOV1|3|Jun:1;SOV1|3|Mar:1;SOV1|3|May:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1;SOV2|3|Dec:1;SOV2|3|Feb:1;SOV2|3|Jan:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BG,2,con_mp,3;5;6;7,32506279.60359227,33185723.083613668,0.020901914593336398,11750125.0,20756154.603598572,2846250.0,8150625.0,753250.0,19146994.857917838,205010.8403420374,1404148.905332515,1477.641586439684,361.12205434404314,9.670704323798418,0.04070701077580452,1088.8780961036682,1088.8780961036682,0.01999884111890303,True,2,7:1,CTV|7:1;SOV|7:1,CTV|7|Oct:1;SOV|7|Dec:1;SOV|7|Feb:1;SOV|7|Jan:1;SOV|7|Nov:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1;SOV2|7|Dec:1;SOV2|7|Feb:1;SOV2|7|Jan:1;SOV2|7|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
CG,2,con_mp,3;5;6;7,30464585.367319345,31527897.453869253,0.034903218728542684,10715125.0,19749460.367323127,1811250.0,8150625.0,753250.0,18045304.5171183,240386.79560003942,1463769.0546011243,908.6700005289167,494.7170550208539,10.363481039181352,0.04066438786685467,385.6003420352936,385.6003420352936,0.01886333245386885,True,2,7:1,CTV|7:1;SOV|7:1,CTV|7|Dec:1;CTV|7|Feb:1;CTV|7|Jan:1;CTV|7|Mar:1;CTV|7|Nov:1;SOV|7|Feb:1;SOV|7|Jan:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1;SOV2|7|Feb:1;SOV2|7|Jan:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BCG,3,con_mp,3;5;6;7,48695698.333627135,52114526.75249721,0.07020801705002312,15491075.0,33204623.333626233,5606250.0,9056250.0,828575.0,30969534.94159799,405154.1496829176,1829934.2423458048,2058.3317095246166,886.5694106053561,75.5765924602747,0.03626391850411892,1073.022449016571,1073.022449016571,0.015234099306669045,True,2,3:1,CTV|3:2;SOV|3:1,CTV|3|Apr:1;CTV|3|Aug:1;CTV|3|Dec:1;CTV|3|Feb:1;CTV|3|Jan:1;CTV|3|Jul:1;CTV|3|Jun:1;CTV|3|Mar:1;CTV|3|May:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1;SOV|3|Mar:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Apr:1;SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Jul:1;SOV1|3|Jun:1;SOV1|3|Mar:1;SOV1|3|May:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1;SOV2|3|Dec:1;SOV2|3|Feb:1;SOV2|3|Jan:1;SOV2|3|Mar:1;SOV2|3|Nov:1;SOV2|3|Oct:1;SOV2|3|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
