case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
BCG_cluster_far,B,1,3;5;6;7,B,100.0,1000,14263885.583768556,470827816.9076331,0.9697046668197031,110569.81871289831,1491.086,1491.086,1.0,2.0710972222222237,33.483,745.595,17894.28,864000.0,0.020710972222222224,0.9792890277777778,0.9792890277777778,0.9697046668197031,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,C,1,3;5;6;7,C,100.0,1000,10577463.984321365,467670438.8417495,0.977382654309907,128607.29857970879,1493.837,1493.837,1.0,1.5177166666666668,29.824,546.378,13113.072,864000.0,0.015177166666666669,0.9848228333333333,0.9848228333333333,0.977382654309907,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,G,1,3;5;6;7,G,100.0,1000,6055985.263824337,477879530.56337184,0.9873273809056334,184473.53185180912,1488.03,1488.03,1.0,0.7394694444444443,19.505,266.209,6389.016,864000.0,0.007394694444444444,0.9926053055555556,0.9926053055555556,0.9873273809056334,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BC,2,3;5;6;7,B,100.0,1000,12917507.042623898,470827816.9076331,0.9725642653667634,133741.50916667507,1491.086,1491.086,1.0,1.8097611111111112,33.031,651.514,15636.336,864000.0,0.018097611111111113,0.9819023888888889,0.9819023888888889,0.9725642653667634,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BC,2,3;5;6;7,C,100.0,1000,10837248.891211405,467670438.8417495,0.9768271671862533,91843.53370345119,1493.837,1493.837,1.0,1.5314916666666667,30.075,551.337,13232.088,864000.0,0.015314916666666666,0.9846850833333334,0.9846850833333334,0.9768271671862533,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BG,2,3;5;6;7,B,100.0,1000,13027929.35704778,470827816.9076331,0.9723297373493894,0.0,1491.086,1491.086,1.0,1.9459361111111106,33.087,700.537,16812.888,864000.0,0.01945936111111111,0.9805406388888889,0.9805406388888889,0.9723297373493894,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BG,2,3;5;6;7,G,100.0,1000,5751555.3027205365,477879530.56337184,0.987964424222272,207221.51119996453,1488.03,1488.03,1.0,0.7709222221727984,18.485,277.53199998220776,6660.767999572988,864000.0,0.0077092222217279936,0.992290777778272,0.992290777778272,0.987964424222272,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,CG,2,3;5;6;7,C,100.0,1000,11387528.110792452,467670438.8417495,0.975650528310074,0.0,1493.837,1493.837,1.0,1.737019444409857,30.665,625.3269999875491,15007.847999701182,864000.0,0.017370194444098586,0.9826298055559014,0.9826298055559014,0.975650528310074,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,CG,2,3;5;6;7,G,100.0,1000,6214480.584039349,477879530.56337184,0.9869957171492298,244188.07905932478,1488.03,1488.0299999999968,0.9999999999999979,0.827952777759624,18.914,298.0629999934646,7153.511999843148,864000.0,0.00827952777759624,0.9917204722224038,0.9917204722224038,0.9869957171492298,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BCG,3,3;5;6;7,B,100.0,1000,12548005.088383194,470827816.9076331,0.9733490574732868,179508.55972284675,1491.086,1491.086,1.0,1.7712583333333334,32.53,637.653,15303.672,864000.0,0.017712583333333334,0.9822874166666666,0.9822874166666666,0.9733490574732868,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BCG,3,3;5;6;7,C,100.0,1000,10500953.22262817,467670438.8417495,0.9775462540488229,228227.80182597679,1493.837,1493.837,1.0,1.5146722222222213,29.704,545.282,13086.768,864000.0,0.015146722222222223,0.9848532777777778,0.9848532777777778,0.9775462540488229,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCG_cluster_far,BCG,3,3;5;6;7,G,100.0,1000,7398849.755743999,477879530.56337184,0.9845173327532537,0.0,1488.03,1488.03,1.0,1.1632527777752013,20.851,418.7709999990722,10050.503999977735,864000.0,0.011632527777752005,0.988367472222248,0.988367472222248,0.9845173327532537,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
