tree_size,count,instances,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,param_signature,seed,iss_pool,oos_pool,iss_file
1,1,1,49507577.940316096,20212400.0,29295177.94031647,1725000.0,17206875.0,1280525.0,27454031.758857083,512801.22249145067,1328344.9589676396,6.34392448925972,0.009790484988906308,6:1,CTV|6:3;SOV|6:2,CTV|6|Feb:2;CTV|6|Jan:2;SOV|6|Feb:1;SOV|6|Jan:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Feb:1;SOV3|6|Jan:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,2,49289409.45321297,21128950.0,28160459.453213215,3622500.0,16301250.0,1205200.0,26415197.33252423,420509.9706609745,1324752.15002775,7.860367830753327,0.009357288358687809,6:1,CTV|6:2;SOV|6:2,CTV|6|Jan:2;SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Mar:1;SOV|6|Nov:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Dec:1;SOV3|6|Feb:1;SOV3|6|Jan:1;SOV3|6|Mar:1;SOV3|6|Nov:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,3,48993519.281432025,19188325.0,29805194.281432353,776250.0,17206875.0,1205200.0,27924318.544526186,535388.322997338,1345487.4139085733,6.350737771987915,0.010536895408062635,6:1,CTV|6:3;SOV|6:2,CTV|6|Dec:1;SOV|6|Dec:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Dec:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,4,48871786.43483007,19026750.0,29845036.43483045,690000.0,17206875.0,1129875.0,27964672.05441777,531292.4700510945,1349071.9103612546,6.496929672241211,0.010459488051401173,6:1,CTV|6:3;SOV|6:2,SOV|6|Jan:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Jan:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,5,49298022.03095559,19037100.0,30260922.03095593,1380000.0,16301250.0,1355850.0,28370354.933948986,477865.71476189204,1412701.3822446954,10.050414603233337,0.011074765488873067,6:1,CTV|6:2;SOV|6:2,SOV|6|Jan:2,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Jan:1;SOV4|6|Jan:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,2,6;11,49912414.23902877,20848350.0,29064064.23902888,3191250.0,16301250.0,1355850.0,26677639.14417623,491223.7411745968,1895201.3536778733,11.890152263402939,0.010756901967062787,5:1,CTV|5:2;SOV|5:2,CTV|5|Dec:2;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Oct:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Apr:1;SOV2|5|Aug:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Jul:1;SOV2|5|Jun:1;SOV2|5|Mar:1;SOV2|5|May:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1;SOV3|5|Dec:1;SOV3|5|Feb:1;SOV3|5|Jan:1;SOV3|5|Nov:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,7,49743983.50331989,20578675.0,29165308.5033203,2846250.0,16301250.0,1431175.0,27377478.88891059,448317.71415820485,1339511.9002511362,8.546452996253967,0.009991759068474894,6:1,CTV|6:2;SOV|6:2,CTV|6|Mar:1;SOV|6|Dec:2;SOV|6|Nov:1;SOV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Dec:1;SOV3|6|Nov:1;SOV3|6|Oct:1;SOV4|6|Dec:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,8,48535593.658594824,18897375.0,29638218.658595175,1466250.0,16301250.0,1129875.0,27759201.57693395,479608.60596666293,1399408.4756941993,8.435879814863204,0.010769968861785311,6:1,CTV|6:2;SOV|6:2,CTV|6|Dec:1;SOV|6|Dec:1;SOV|6|Jan:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Dec:1;SOV3|6|Jan:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,9,49038547.666715436,19026750.0,30011797.666715756,690000.0,17206875.0,1129875.0,28132147.08346053,530028.7417638996,1349621.8414910198,6.449206747531891,0.010366264346268006,6:1,CTV|6:3;SOV|6:2,SOV|6|Nov:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Nov:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
1,1,10,48463684.416060805,17722650.0,30741034.41606119,517500.0,16301250.0,903900.0,28807705.42587012,523585.8236996566,1409743.1664910726,7.095825002193451,0.010879593417295467,6:1,CTV|6:2;SOV|6:2,CTV|6|Dec:1;CTV|6|Feb:1;CTV|6|Jan:1;CTV|6|Nov:2;CTV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1,0f4b7ff6ccc38a8e,200,1-500,501-1500,results/stability/4W3B/mip/ISS.csv
