tree_size,count,instances,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,param_signature,seed,iss_pool,oos_pool,iss_file
1,1,1,17973071.36430903,8527250.0,9445821.364309024,0.0,8150625.0,376625.0,9365698.933449447,12463.448420525967,67658.98243903408,0.2684970076084137,0.0022058731413877163,5:1,CTV|5:1;SOV|5:1,nan,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,2,17883975.399711173,6694150.0,11189825.39971123,5261250.0,905625.0,527275.0,11074360.901507473,73762.10336828446,41702.39483542164,0.23667090368270874,0.004116123468402299,5:1,CTV|5:1,CTV|5|Aug:1;CTV|5|Dec:1;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Sep:1;SOV|5|Apr:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,3,18220776.99233808,6112250.0,12108526.992338125,4830000.0,905625.0,376625.0,11998527.427782377,69161.46805886694,40838.09649686366,0.24687274527549743,0.0047840528092377545,5:1,CTV|5:1,SOV|5|Apr:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,4,17889517.804142274,5712625.0,12176892.804142313,4053750.0,905625.0,753250.0,12048538.530313361,97435.50826408667,30918.76556480884,0.2179402599334717,0.004986173988404623,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Jan:3;CTV|5|Mar:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Nov:1;SOV1|5|Oct:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,5,20550244.430346053,5863275.0,14686969.430346105,4053750.0,905625.0,903900.0,14559356.882913921,96233.99525117641,31378.552180960338,0.21629443430900575,0.004649960083116536,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Dec:1;CTV|5|Mar:1;CTV|5|Nov:1;CTV|5|Oct:2;CTV|5|Sep:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,2,6;11,19650720.644446693,7157025.0,12493695.644446691,5347500.0,905625.0,903900.0,12375979.288676556,75034.08781830812,42682.26795181006,0.2255390627384186,0.0038580163494936555,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Dec:2;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Aug:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Aug:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,7,23674243.65577541,7167375.0,16506868.65577547,6037500.0,0.0,1129875.0,16390977.803350968,78738.58634230602,37152.26608214098,0.22026397347450255,0.004221945633563687,5:1,nan,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Feb:2;CTV|5|Jan:2;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Mar:3;CTV|5|May:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Jul:1;SOV|5|Jun:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV2|5|Dec:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,8,20846511.36380375,3934150.0,16912361.36380378,2501250.0,905625.0,527275.0,16775685.368270107,117824.74427143893,18851.251262210193,0.1965614206790924,0.005233116675792303,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Mar:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Jan:1;SOV|5|Nov:1,SOV1|5|Dec:1;SOV1|5|Jan:1;SOV1|5|Nov:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,9,19590368.507095166,5507350.0,14083018.507095227,3622500.0,905625.0,979225.0,13944730.381192809,111389.35260994436,26898.773292446513,0.19735001564025878,0.004709190355398279,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Mar:2;CTV|5|May:1;CTV|5|Sep:2;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Nov:1;SOV1|5|Oct:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
1,1,10,25746924.47670815,5410175.0,20336749.476708166,3450000.0,905625.0,1054550.0,20205363.580279544,105049.92205430611,26335.974374315767,0.21046265316009521,0.0043906566737459745,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Jul:1;CTV|5|May:1;CTV|5|Nov:3;CTV|5|Oct:2;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Sep:1,SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Sep:1,27aa1acfa7197c4d,200,1-500,501-1500,results/stability/1W1B/con_mp/ISS.csv
