tree_size,count,instances,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,param_signature,seed,iss_pool,oos_pool,iss_file
5,1,9,29107025.203449287,11351075.0,17755950.203449354,1466250.0,9056250.0,828575.0,17135416.79977701,241743.08631246822,378790.3173598107,1.519097779750824,0.009611971499576178,5:1,CTV|5:2;SOV|5:1,CTV|5|Nov:1;SOV|5|Dec:1;SOV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Jan:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
5,1,11,29295915.033649705,11598900.0,17697015.033649758,1638750.0,9056250.0,903900.0,17074406.084487572,243170.80056850333,379438.1485935704,1.5160715696811675,0.009522811899635832,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:1;CTV|5|Nov:2;SOV|5|Dec:1;SOV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Jan:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
5,1,12,28725554.736380637,10003850.0,18721704.73638071,345000.0,9056250.0,602600.0,18064514.76919918,267252.4963116598,389937.47086979944,1.5263722543716431,0.009462928286320362,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:2;CTV|5|Feb:1;CTV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
5,1,15,28636779.822694294,9756025.0,18880754.82269435,172500.0,9056250.0,527275.0,18222778.487356357,263235.9170100135,394740.41832788894,1.551772022008896,0.00943717106399429,5:1,CTV|5:2;SOV|5:1,CTV|5|Feb:1;CTV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
5,2,16;17,28559257.547889378,9529475.0,19029782.54788946,776250.0,8150625.0,602600.0,18362814.83952872,235510.62994630865,431457.078414391,1.9793543055057525,0.007900799023328927,5:1,CTV|5:1;SOV|5:1,CTV|5|Dec:1;CTV|5|Feb:1;CTV|5|Jan:3;CTV|5|Mar:1;CTV|5|Nov:1;CTV|5|Oct:1;CTV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
5,1,18,29583618.11788453,9884825.0,19698793.117884606,7245000.0,1811250.0,828575.0,18975132.066039857,448327.78210154304,275333.2697431202,1.0739782474040984,0.009912595992762264,5:1,CTV|5:2,CTV|5|Apr:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Feb:1;SOV|5|Jan:2;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Jan:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
5,1,20,28675485.590590402,9831350.0,18844135.590590473,172500.0,9056250.0,602600.0,18184815.226534452,263256.69995417085,396063.6641017664,1.5588724977970123,0.009038187547936068,5:1,CTV|5:2;SOV|5:1,CTV|5|Jan:2,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
7,1,1,28825471.87446351,10079175.0,18746296.874463588,345000.0,9056250.0,677925.0,18088729.99242872,266891.4188231536,390675.4632116153,1.5148283460140228,0.009880472025305011,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:3;CTV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
7,3,2;7;18,28588874.93680822,9669775.0,18919099.93680826,86250.0,9056250.0,527275.0,18259344.542799473,262376.2274410248,397379.1665676933,1.5633293058872222,0.009511644810177767,5:1,CTV|5:2;SOV|5:1,CTV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
7,1,3,28622782.25096164,9669775.0,18953007.250961717,86250.0,9056250.0,527275.0,18295078.08381523,261843.22612521623,396085.94102117734,1.565969003200531,0.009613645803779132,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,f625172cf7d9ff2c,200,1-500,501-1500,mip_total_ww_hours_ISS.csv
