tree_size,count,instances,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,param_signature,seed,iss_pool,oos_pool,iss_file
1,1,1,29630525.415848915,11598900.0,18031625.41584896,1638750.0,9056250.0,903900.0,17413935.86451321,240169.03957867084,377520.5117570166,1.588111468076706,0.009760417258663584,5:1,CTV|5:2;SOV|5:1,CTV|5|Feb:1;CTV|5|Mar:1;CTV|5|Sep:1;SOV|5|Feb:1;SOV|5|Jan:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Feb:1;SOV2|5|Jan:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,2,30108676.324859593,9787650.0,20321026.324859705,7072500.0,1811250.0,903900.0,19624959.102054797,423085.1897751689,272982.0330296707,1.2430027894973754,0.009206651985948508,5:1,CTV|5:2,CTV|5|Aug:1;CTV|5|Jan:1;SOV|5|Apr:1;SOV|5|Dec:2;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:2;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Nov:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,3,30835380.81553705,8677325.0,22158055.815537173,6037500.0,1811250.0,828575.0,21380689.53996979,529685.9467256026,247680.3288416531,1.0099397280216218,0.008720935242055052,5:1,CTV|5:2,CTV|5|Aug:1;CTV|5|Dec:4;CTV|5|Jan:2;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;CTV|5|Nov:1;CTV|5|Oct:1;CTV|5|Sep:2;SOV|5|Apr:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,4,30826816.72725083,9442650.0,21384166.727250934,6727500.0,1811250.0,903900.0,20616328.639240697,524365.6670332039,243472.42097693513,0.9822670021057129,0.009198224692571994,5:1,CTV|5:2,CTV|5|Apr:2;CTV|5|Aug:1;CTV|5|Feb:2;CTV|5|Jul:1;CTV|5|Jun:2;CTV|5|Mar:2;CTV|5|May:2;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:2;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Jan:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,5,32115390.879897404,8547375.0,23568015.87989751,5606250.0,1811250.0,1129875.0,22837809.403875,477556.314966428,252650.1610559399,1.1831803958415985,0.009041946058082534,5:1,CTV|5:2,CTV|5|Sep:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:2;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV2|5|Jan:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,2,6;11,29416823.832293555,11512650.0,17904173.832293637,1552500.0,9056250.0,903900.0,17288331.628627926,237318.77065637035,378523.433009251,1.5494290852546693,0.009331176705285606,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:2;SOV|5|Dec:1;SOV|5|Nov:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Nov:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,7,31344526.19735545,12601125.0,18743401.197355494,4226250.0,7245000.0,1129875.0,18153031.51194672,190468.71233382268,399900.9730748723,1.844939218044281,0.008593395421993565,5:1,SOV|5:1,CTV|5|Apr:2;CTV|5|Aug:2;CTV|5|Feb:1;CTV|5|Jan:1;CTV|5|Jul:2;CTV|5|Jun:2;CTV|5|Mar:3;CTV|5|May:2;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:2;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV3|5|Dec:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,8,29093829.26211289,10445450.0,18648379.26211294,1466250.0,8150625.0,828575.0,17999952.98422495,231681.84144864968,416744.43643929064,1.9307997462749482,0.008352487752523225,5:1,CTV|5:1;SOV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Dec:1;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Nov:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,9,29523998.706493996,11685150.0,17838848.70649402,1725000.0,9056250.0,903900.0,17223594.216772377,244459.96944774958,370794.5202738359,1.4890066409111022,0.009467553083592442,5:1,CTV|5:2;SOV|5:1,CTV|5|Feb:1;CTV|5|Mar:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Nov:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Nov:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
1,1,10,29534289.613917712,8095425.0,21438864.61391782,5606250.0,1811250.0,677925.0,20652118.61814105,526236.4318510591,260509.56392562564,1.0271804757118226,0.008753709826856583,5:1,CTV|5:2,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Feb:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Mar:1;CTV|5|May:1;CTV|5|Nov:2;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,8e1f6eec5f28b6aa,200,1-500,501-1500,con_random_ISS.csv
