case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
BEG_spread,B,1,3;5;6;7,B,100.0,1000,14263885.583768556,470827816.9076331,0.9697046668197031,110569.81871289831,1491.086,1491.086,1.0,2.0710972222222237,33.483,745.595,17894.28,864000.0,0.020710972222222224,0.9792890277777778,0.9792890277777778,0.9697046668197031,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,E,1,3;5;6;7,E,100.0,1000,10412815.679220835,472524349.6959036,0.9779634304858108,173734.9753522293,1490.757,1490.757,1.0,1.3613249999999981,27.419,490.077,11761.848,864000.0,0.01361325,0.98638675,0.98638675,0.9779634304858108,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,G,1,3;5;6;7,G,100.0,1000,6055985.263824337,477879530.56337184,0.9873273809056334,184473.53185180912,1488.03,1488.03,1.0,0.7394694444444443,19.505,266.209,6389.016,864000.0,0.007394694444444444,0.9926053055555556,0.9926053055555556,0.9873273809056334,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BE,2,3;5;6;7,B,100.0,1000,12316313.114700653,470827816.9076331,0.9738411523864638,239371.41557323022,1491.086,1491.086,1.0,1.7893694444444437,32.609,644.173,15460.152,864000.0,0.017893694444444445,0.9821063055555556,0.9821063055555556,0.9738411523864638,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BE,2,3;5;6;7,E,100.0,1000,10060186.955384921,472524349.6959036,0.9787096962053718,278758.6898777346,1490.757,1490.757,1.0,1.3731583333333335,27.456,494.337,11864.088,864000.0,0.013731583333333333,0.9862684166666666,0.9862684166666666,0.9787096962053718,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BG,2,3;5;6;7,B,100.0,1000,13027929.35704778,470827816.9076331,0.9723297373493894,0.0,1491.086,1491.086,1.0,1.9459361111111106,33.087,700.537,16812.888,864000.0,0.01945936111111111,0.9805406388888889,0.9805406388888889,0.9723297373493894,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BG,2,3;5;6;7,G,100.0,1000,5751555.3027205365,477879530.56337184,0.987964424222272,207221.51119996453,1488.03,1488.03,1.0,0.7709222221727984,18.485,277.53199998220776,6660.767999572988,864000.0,0.0077092222217279936,0.992290777778272,0.992290777778272,0.987964424222272,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,EG,2,3;5;6;7,E,100.0,1000,11722243.646479392,472524349.6959036,0.9751922971715143,0.0,1490.757,1490.757,1.0,1.6317694444446635,28.551,587.4370000000778,14098.488000001866,864000.0,0.016317694444446605,0.9836823055555534,0.9836823055555534,0.9751922971715143,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,EG,2,3;5;6;7,G,100.0,1000,6614206.462900198,477879530.56337184,0.9861592597299518,282173.82688193105,1488.03,1488.03,1.0,0.8696583333286952,19.342,313.0769999983302,7513.847999959924,864000.0,0.008696583333286951,0.9913034166667131,0.9913034166667131,0.9861592597299518,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BEG,3,3;5;6;7,B,100.0,1000,13244037.407609735,470827816.9076331,0.9718707414217883,0.0,1491.086,1491.0860000000048,1.000000000000003,1.9753055555737749,33.493,711.1100000065592,17066.64000015742,864000.0,0.019753055555737756,0.9802469444442623,0.9802469444442623,0.9718707414217883,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BEG,3,3;5;6;7,E,100.0,1000,10908651.830458837,472524349.6959036,0.976914095882087,0.0,1490.757,1490.757,1.0,1.5416555555566112,28.227,554.9960000003804,13319.904000009126,864000.0,0.015416555555566121,0.9845834444444339,0.9845834444444339,0.976914095882087,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BEG_spread,BEG,3,3;5;6;7,G,100.0,1000,5809095.634714674,477879530.56337184,0.9878440166125837,264130.13162101066,1488.03,1488.0299999999986,0.9999999999999991,0.7574277777562834,18.61,272.673999992262,6544.175999814288,864000.0,0.0075742777775628335,0.9924257222224372,0.9924257222224372,0.9878440166125837,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
