coalition,coalition_size,method,bases,objective,standalone_cost,synergy,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,Con_total_runtime,Con_eta_runtime,Con_gamma_LT_runtime,Con_gamma_ST_runtime,Con_Master_runtime,runtime,MIPGap,has_solution,status,eta,gamma_LT,gamma_ST,alpha,scenarios,seed,node_id,num_nodes
B,1,con_mp,3;5;6;7,12462753.344200905,12462753.344200905,0.0,5422250.0,7040503.344201775,4140000.0,905625.0,376625.0,6889641.330937393,98348.15014742968,52513.86311611009,116.14929630421102,15.300694525241852,4.1313155591487885,0.01563587784767151,83.25738978385925,83.25738978385925,0.006979083656994037,True,2,3:1,CTV|3:1,SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
C,1,con_mp,3;5;6;7,18984028.726067096,18984028.726067096,0.0,6069125.0,12914903.72606782,5692500.0,0.0,376625.0,12626611.131698111,210224.46336659152,78068.13100236029,153.1366678085178,26.338888481259346,7.766437483951449,0.04114650562405586,105.65569615364075,105.65569615364075,0.005393501350984672,True,2,3:1,,CTV|3|Apr:2;CTV|3|Aug:2;CTV|3|Dec:1;CTV|3|Feb:1;CTV|3|Jan:1;CTV|3|Jul:2;CTV|3|Jun:2;CTV|3|Mar:2;CTV|3|May:2;CTV|3|Nov:1;CTV|3|Oct:1;CTV|3|Sep:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
D,1,con_mp,3;5;6;7,25397667.86990767,25397667.86990767,0.0,8257575.0,17140092.86990633,6900000.0,905625.0,451950.0,17033867.455825556,56310.51003379024,49914.90404850233,120.40056170709431,16.86964682675898,8.367387417703867,0.038134459406137466,80.70591688156128,80.70591688156128,0.016265292169429072,True,2,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Dec:1;CTV|5|Feb:1;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Mar:1;CTV|5|May:1;SOV|5|Apr:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BC,2,con_mp,3;5;6;7,29205245.88110759,31446782.070268,0.07675114937520264,9798575.0,19406670.8811104,7158750.0,1811250.0,828575.0,18947923.029057678,292650.23165963974,166097.6203902927,333.6566326338798,27.25587133690715,26.195471338927746,0.03849930688738823,261.0887031555176,261.0887031555176,0.019855344799412426,True,2,3:1,CTV|3:2,CTV|3|Jul:1;CTV|3|Jun:1;CTV|3|May:1;SOV|3|Apr:1;SOV|3|Aug:1;SOV|3|Dec:1;SOV|3|Feb:2;SOV|3|Jan:1;SOV|3|Mar:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Apr:1;SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Mar:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1;SOV2|3|Feb:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BD,2,con_mp,3;5;6;7,36503832.03328107,37860421.21410857,0.03716292524003169,13303200.0,23200632.033278495,11040000.0,1811250.0,451950.0,22733086.46189818,172609.2131705431,294936.3582123594,480.98945545963943,57.365727953612804,39.289917040616274,0.036102088168263435,364.46133399009705,364.46133399009705,0.018616032527261253,True,2,5:1,CTV|5:2,SOV|5|Apr:1;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Feb:2;SOV|5|Jan:2;SOV|5|Jul:1;SOV|5|Jun:1;SOV|5|Mar:1;SOV|5|May:1;SOV|5|Nov:2;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
CD,2,con_mp,3;5;6;7,43226346.13644704,44381696.595974766,0.02672792319482145,13506750.0,29719596.136443216,9660000.0,2716875.0,1129875.0,29302063.553657465,243413.2588611261,174119.32392855885,714.0383183546364,30.73140505515039,37.29396781884134,0.039084479212760925,627.4221460819244,627.4221460819244,0.016361871995434544,True,2,5:1,CTV|5:3,SOV|5|Apr:1;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Feb:2;SOV|5|Jan:2;SOV|5|Jun:1;SOV|5|Mar:1;SOV|5|Nov:2;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
BCD,3,con_mp,3;5;6;7,52890471.201440245,56844449.94017567,0.07475786562150637,16083325.0,36807146.20143824,4916250.0,9961875.0,1205200.0,36013700.82847808,425031.2164123577,368414.1565494974,1235.161428578198,185.82436357066035,55.169763658195734,0.039129363372921944,970.4555258750916,970.4555258750916,0.01811864639936644,True,2,5:1,CTV|5:3;SOV|5:1,CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:2;SOV|5|Jan:2;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV3|5|Feb:1;SOV3|5|Jan:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,20,0,1
