case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
BCD_mixed,B,1,3;5;6;7,B,50.0,1000,6931189.78779355,235413908.45381656,0.97055743293454,101383.6938284026,746.789,746.789,1.0,0.9973555555555538,17.89,359.048,8617.152,432000.0,0.01994711111111111,0.9800528888888889,0.9800528888888889,0.97055743293454,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,C,1,3;5;6;7,C,100.0,1000,12286310.729737047,467670438.8417495,0.9737286992948159,214574.6868416115,1491.01,1491.01,1.0,1.798383333333332,30.862,647.418,15538.032,864000.0,0.017983833333333334,0.9820161666666667,0.9820161666666667,0.9737286992948159,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,D,1,3;5;6;7,D,150.0,1000,15748678.691205675,701505658.2626249,0.9775501758172422,57232.30308709246,2233.839,2233.839,1.0,2.225741666666668,42.62,801.267,19230.408,1296000.0,0.014838277777777778,0.9851617222222222,0.9851617222222222,0.9775501758172422,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BC,2,3;5;6;7,B,50.0,1000,7760495.346548178,235413908.45381656,0.9670346777829797,139303.78498498735,746.789,746.789,1.0,1.1149083333333334,19.169,401.367,9632.808,432000.0,0.022298166666666668,0.9777018333333334,0.9777018333333334,0.9670346777829797,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BC,2,3;5;6;7,C,100.0,1000,11297335.064838624,467670438.8417495,0.9758433843010945,153657.7880300443,1491.01,1491.01,1.0,1.6290166666666686,30.079,586.446,14074.704,864000.0,0.016290166666666668,0.9837098333333333,0.9837098333333333,0.9758433843010945,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BD,2,3;5;6;7,B,50.0,1000,7017097.635768694,235413908.45381656,0.9701925103667131,93908.86858903084,746.789,746.789,1.0,1.0098500000018047,18.599,363.54600000064994,8725.104000015597,432000.0,0.020197000000036106,0.9798029999999639,0.9798029999999639,0.9701925103667131,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BD,2,3;5;6;7,D,150.0,1000,14387710.212864354,701505658.2626249,0.9794902435306118,89768.61574410141,2233.839,2233.8389999999995,0.9999999999999998,2.0252694444391395,41.712,729.0969999980912,17498.327999954185,1296000.0,0.013501796296260948,0.9864982037037391,0.9864982037037391,0.9794902435306118,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,CD,2,3;5;6;7,C,100.0,1000,11801819.510823803,467670438.8417495,0.974764666460312,132616.9123011111,1491.01,1491.01,1.0,1.7092944444633777,31.066,615.3460000068167,14768.3040001636,864000.0,0.017092944444633797,0.9829070555553662,0.9829070555553662,0.974764666460312,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,CD,2,3;5;6;7,D,150.0,1000,15940260.401777167,701505658.2626249,0.9772770750826795,107976.23598601192,2233.839,2233.839,1.0,2.267408333308985,42.644,816.2669999912332,19590.4079997896,1296000.0,0.015116055555393207,0.9848839444446068,0.9848839444446068,0.9772770750826795,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BCD,3,3;5;6;7,B,50.0,1000,7734310.139644053,235413908.45381656,0.9671459082836588,148949.54360623355,746.789,746.7889999999984,0.9999999999999979,1.1324527776959765,19.536999991123714,407.6829999705516,9784.391999293239,432000.0,0.022649055553919533,0.9773509444460805,0.9773509444460805,0.9671459082836588,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BCD,3,3;5;6;7,C,100.0,1000,11266398.319427075,467670438.8417495,0.9759095350406798,157787.09562555538,1491.01,1491.0100000000032,1.0000000000000022,1.6169916667604813,30.701,582.1170000337737,13970.808000810572,864000.0,0.016169916667604825,0.9838300833323952,0.9838300833323952,0.9759095350406798,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_mixed,BCD,3,3;5;6;7,D,150.0,1000,15258918.18815017,701505658.2626249,0.9782483319864576,121934.57850847353,2233.839,2233.839000000001,1.0000000000000004,2.1532666666356444,42.409,775.1759999888318,18604.223999731963,1296000.0,0.014355111110904293,0.9856448888890957,0.9856448888890957,0.9782483319864576,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
