case_id,case_name,coalition,n_scenarios,instance,objective,mip_gap,runtime,n_variables,n_constraints,base_decision,gamma_LT_decision,gamma_ST_decision,wind_farms,bases,scenario_seeds,n_periods,days_per_period,one_base,n_vessels_ub_ST_multi,n_vessels_ub_ST_single,n_vessels_ub_LT_multi,n_vessels_ub_LT_single
W1_B3_V3_S8_T12,1W3B,A,8,1,19147449.065400157,0.0014799493665707522,56.68,208689,122741,1,SOV@1:1,none,A,"3,2,1","265,89,656,364,941,653,199,766",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,2,18790061.410963945,0.0019803571976419977,13.46,208563,122741,1,SOV@1:1,none,A,"3,2,1","269,165,518,53,554,607,52,831",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,3,19336257.6326335,0.0008192779860933238,29.49,208429,122741,1,SOV@1:1,Feb|SOV@1:1,A,"3,2,1","419,353,465,369,103,792,587,639",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,4,18929764.12903275,0.0013109811198235676,44.1,208232,122741,1,SOV@1:1,Jan|CTV@1:1,A,"3,2,1","986,245,67,665,910,438,510,412",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,5,20012438.7433615,0.0018296376707294198,121.29,208765,122741,1,SOV@1:1,Jan|CTV@1:1,A,"3,2,1","110,704,587,624,411,977,252,871",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,6,18032287.24005802,0.0010855850379965053,112.89,208631,122741,1,SOV@1:1,none,A,"3,2,1","10,117,678,550,658,609,185,87",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,7,16651151.110060498,0.001997605040727712,41.83,209175,122741,1,SOV@1:1,none,A,"3,2,1","182,703,225,982,618,491,770,18",12,30,True,1,4,2,8
W1_B3_V3_S8_T12,1W3B,A,8,8,15417768.404153429,0.0019923628103811833,11.13,210112,122741,1,SOV@1:1,none,A,"3,2,1","143,927,502,489,957,158,850,879",12,30,True,1,4,2,8
