tree_size,count,instances,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,param_signature,seed,iss_pool,oos_pool,iss_file
1,1,1,19887545.87198682,4548825.0,15338720.87198687,3191250.0,905625.0,451950.0,15206544.28252172,106488.83884472588,25687.75062039726,0.2139362380504608,0.004997572537901717,5:1,CTV|5:1,CTV|5|Aug:1;CTV|5|Jul:1;CTV|5|Nov:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,2,17909858.326631773,6952900.0,10956958.326631788,5520000.0,905625.0,527275.0,10832515.548509547,78851.04076323146,45591.73735893262,0.21783900213241578,0.004422254590526355,5:1,CTV|5:1,CTV|5|Aug:1;CTV|5|Dec:1;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Apr:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,3,18025534.716571175,5422250.0,12603284.716571217,4140000.0,905625.0,376625.0,12486461.36372153,80809.2470796135,36014.105770028,0.23781840586662292,0.00546905523657692,5:1,CTV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,4,17877067.22916568,5723550.0,12153517.229165737,4140000.0,905625.0,677925.0,12025122.39069702,97553.96025412821,30840.8782145318,0.2151419413089752,0.004904375431366533,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Feb:1;CTV|5|Jan:3;CTV|5|Mar:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Nov:1;SOV1|5|Oct:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,5,20679062.22564496,5529200.0,15149862.225644993,3795000.0,905625.0,828575.0,15024380.098512705,94249.29967119842,31232.82746108721,0.22153108048439027,0.004888434828180012,5:1,CTV|5:1,CTV|5|Mar:1;CTV|5|Nov:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Aug:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,2,6;11,19765633.818414588,6984525.0,12781108.81841461,5175000.0,905625.0,903900.0,12667803.053359497,71809.39482359205,41496.37023146304,0.23249535059928894,0.004020437113800253,5:1,CTV|5:1,CTV|5|Dec:2;CTV|5|Jul:1;CTV|5|Jun:1;SOV|5|Aug:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Aug:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,7,23324302.982311253,7210500.0,16113802.982311215,5175000.0,905625.0,1129875.0,15995895.703924201,80337.93810657934,37569.3402803986,0.23426100587844848,0.00449351087913665,5:1,CTV|5:1,CTV|5|Feb:1;CTV|5|Jan:1;CTV|5|Mar:2;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Jul:1;SOV|5|Jun:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV2|5|Dec:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,8,21857600.822540622,4613225.0,17244375.82254069,3105000.0,905625.0,602600.0,17116540.04126346,104484.65116512057,23351.130112085735,0.20860085439682008,0.004918214429256995,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Jan:1;CTV|5|Mar:1;SOV|5|Dec:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Dec:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,9,19656654.104929384,5593600.0,14063054.104929453,3708750.0,905625.0,979225.0,13924816.026309837,111444.83012426768,26793.248495297008,0.1964651379585266,0.004695976190182478,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:2;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Mar:2;CTV|5|May:1;CTV|5|Sep:2;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Nov:1;SOV1|5|Oct:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,10,26095305.953463882,4752950.0,21342355.953463893,3018750.0,905625.0,828575.0,21214975.244497422,101567.33358760111,25813.375378908633,0.22017016458511351,0.004721223316328115,5:1,CTV|5:1,CTV|5|Jul:1;CTV|5|Nov:1;CTV|5|Oct:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Sep:1,SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Sep:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,12,17541423.58972195,5928825.0,11612598.589721978,4571250.0,905625.0,451950.0,11488724.986312121,87374.58607195447,36499.01733788178,0.2158035068511963,0.004632465437880454,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|May:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,13,17824658.551091794,5152575.0,12672083.551091818,3795000.0,905625.0,451950.0,12544730.155379236,96394.43022503008,30958.965487532474,0.2184933969974518,0.005021796235749284,5:1,CTV|5:1,CTV|5|Aug:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Nov:1;SOV1|5|Oct:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,14,19914089.609083567,5033550.0,14880539.60908361,3450000.0,905625.0,677925.0,14747997.262458654,106965.14579202335,25577.20083290728,0.2130617790222168,0.00490532097328172,5:1,CTV|5:1,CTV|5|Apr:2;CTV|5|Dec:1;CTV|5|Jan:1;CTV|5|Nov:2;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1,SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
1,1,15,22182478.703058176,4235450.0,17947028.703058224,2501250.0,905625.0,828575.0,17805099.620445106,128801.29534861755,13127.787264434286,0.18755314707756043,0.004904577932488282,5:1,CTV|5:1,CTV|5|Apr:1;CTV|5|Aug:2;CTV|5|Dec:3;CTV|5|Feb:1;CTV|5|Jan:3;CTV|5|Mar:1;CTV|5|May:2;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Nov:1;SOV1|5|Oct:1,7a5231000bcfa338,200,1-500,501-1500,results/stability/1W1B/mip/ISS.csv
