case_id,coalition,coalition_size,bases,count,objective,first_stage_cost,second_stage_cost,charter_cost_ST,charter_cost_LT,charter_cost_mob,downtime_cost,travel_cost_S,travel_cost_M,runtime,MIPGap,eta,gamma_LT,gamma_ST,alpha,iss_scenarios,oos_scenarios,seed,standalone_cost,synergy,savings,CTV_ST_vessel_months,SOV_ST_vessel_months,CTV_LT_vessels,SOV_LT_vessels,CTV_LT_vessel_months,SOV_LT_vessel_months,CTV_total_vessel_months,SOV_total_vessel_months,SOV_share,avg_pairwise_distance,max_pairwise_distance,avg_distance_to_selected_base,max_distance_to_selected_base,range_distance_to_selected_base,total_turbines,turbine_range,has_stable_core
base_oos_501_1500,BDEG,4,3;5;6;7,1000,50836977.856252335,15620450.0,35216527.856252335,4830000.0,9961875.0,828575.0,32484795.984409194,872333.6169026162,1859398.2549404693,18.720622257471085,0.0138325035450512,5:1,CTV|5:3;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,56348908.42639795,0.10842364756086131,5511930.570145614,0.0,7.0,3.0,1.0,36.0,12.0,36.0,19.0,0.34545454545454546,258.4570954609702,454.6092381889175,170.0734314712351,383.6021091949793,349.83201282096564,300.0,40.0,True
base_oos_501_1500,BDF,3,3;5;6;7,1000,41029292.78908219,14639500.0,26389792.78908224,4830000.0,9056250.0,753250.0,24934393.36699388,358608.47446582024,1096790.947622501,6.475694715976715,0.0121549048082282,5:1,CTV|5:2;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,43642009.04340153,0.06367929049497481,2612716.25431934,0.0,7.0,2.0,1.0,24.0,12.0,24.0,19.0,0.4418604651162791,227.15618149086083,337.9627895608864,128.8535143305351,228.98178664523718,195.21169027122357,220.0,50.0,True
base_oos_501_1500,BDFG,4,3;5;6;7,1000,50859905.85079783,17647325.0,33212580.850798152,517500.0,16301250.0,828575.0,30255589.850275006,511335.4555964939,2445655.5449262834,20.909032659053803,0.0138541101184474,5:1,CTV|5:2;SOV|5:2,CTV|5|Dec:1;CTV|5|Feb:1;CTV|5|Jan:1;CTV|5|Mar:1;CTV|5|Nov:1;CTV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Apr:1;SOV2|5|Aug:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Jul:1;SOV2|5|Jun:1;SOV2|5|Mar:1;SOV2|5|May:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,52939058.42470222,0.04087999258205022,2079152.5739043877,6.0,0.0,2.0,2.0,24.0,24.0,30.0,24.0,0.4444444444444444,289.4302772304529,454.6092381889175,192.54066304664616,383.6021091949793,349.83201282096564,280.0,50.0,False
base_oos_501_1500,BDG,3,3;5;6;7,1000,40406644.16921805,15674500.0,24732144.169218168,5865000.0,9056250.0,753250.0,22846525.96015918,407164.6005747828,1478453.6084840964,5.265005997657775,0.0094890683178964,5:1,CTV|5:2;SOV|5:1,CTV|5|Apr:1;CTV|5|Aug:1;CTV|5|Dec:1;CTV|5|Feb:1;CTV|5|Jan:1;CTV|5|Jul:1;CTV|5|Jun:1;CTV|5|Mar:1;CTV|5|May:1;CTV|5|Nov:1;CTV|5|Oct:1;CTV|5|Sep:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,42179302.56855484,0.04387046823074734,1772658.3993367925,12.0,7.0,2.0,1.0,24.0,12.0,36.0,19.0,0.34545454545454546,312.80576267914415,454.6092381889175,180.3936218471158,383.6021091949793,349.83201282096564,230.0,40.0,True
base_oos_501_1500,BE,2,3;5;6;7,1000,28311066.243132845,9669775.0,18641291.243132845,86250.0,9056250.0,527275.0,17472090.231202327,573316.2810098706,595884.7309206348,2.474746263742447,0.0131787241765855,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,29796379.707306348,0.05246405951007875,1485313.4641735032,1.0,0.0,2.0,1.0,24.0,12.0,25.0,12.0,0.32432432432432434,219.73582480441166,219.73582480441166,131.46076015797377,139.11286034359304,15.304200371238522,140.0,0.0,True
base_oos_501_1500,BEF,3,3;5;6;7,1000,36903707.56515754,13259500.0,23644207.565157764,3450000.0,9056250.0,753250.0,22284408.45738544,385373.8008751818,974425.3068969084,5.388283984422683,0.0095612421184299,6:1,CTV|6:2;SOV|6:1,SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Nov:1;SOV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Nov:1;SOV2|6|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,40556135.56345373,0.09897184427465518,3652427.9982961863,0.0,5.0,2.0,1.0,24.0,12.0,24.0,17.0,0.4146341463414634,230.1396301579837,337.9627895608864,141.55608855760624,287.2585388901767,236.53036784658974,190.0,20.0,True
base_oos_501_1500,BEFG,4,3;5;6;7,1000,47103843.56659121,20115800.0,26988043.566591583,2760000.0,16301250.0,1054550.0,25025075.708762605,393985.1065232148,1568982.7513053922,12.216728078365326,0.0091228664089246,6:1,CTV|6:2;SOV|6:2,SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Nov:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1;SOV3|6|Dec:1;SOV3|6|Feb:1;SOV3|6|Jan:1;SOV3|6|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,49853184.944754414,0.05836766535360177,2749341.3781632036,0.0,4.0,2.0,2.0,24.0,24.0,24.0,28.0,0.5384615384615384,266.4366590922684,454.6092381889175,163.62145261336917,287.2585388901767,236.53036784658974,250.0,20.0,False
base_oos_501_1500,BEG,3,3;5;6;7,1000,37748135.97509801,14639500.0,23108635.97509806,4830000.0,9056250.0,753250.0,20739014.52929097,713195.7139491226,1656425.7318579308,8.125008058547973,0.0139246322672854,5:1,CTV|5:2;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,39093429.088607036,0.03563866344013657,1345293.1135090292,0.0,7.0,2.0,1.0,24.0,12.0,24.0,19.0,0.4418604651162791,306.4991791363388,454.6092381889175,215.50787650364228,383.6021091949793,259.79344922262476,200.0,10.0,False
base_oos_501_1500,BF,2,3;5;6;7,1000,25064551.679282386,8775075.0,16289476.67928235,172500.0,8150625.0,451950.0,15231033.778066982,160683.53119879976,897759.3700166052,1.8239838020801544,0.009853276691552,6:1,CTV|6:1;SOV|6:1,CTV|6|Dec:1;CTV|6|Jan:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,26386529.705610625,0.05274293525149893,1321978.0263282396,2.0,0.0,1.0,1.0,12.0,12.0,14.0,12.0,0.46153846153846156,337.9627895608864,337.9627895608864,168.9933549668818,287.2585388901767,236.53036784658974,120.0,20.0,True
base_oos_501_1500,BFG,3,3;5;6;7,1000,33929838.41824931,12785125.0,21144713.418249577,3881250.0,8150625.0,753250.0,18744360.66754253,631968.1664615864,1768384.584245134,5.2729621803760525,0.0106523333037727,7:1,CTV|7:1;SOV|7:1,CTV|7|Apr:1;CTV|7|Aug:1;CTV|7|Dec:1;CTV|7|Feb:1;CTV|7|Jan:1;CTV|7|Jul:1;CTV|7|Jun:1;CTV|7|Mar:2;CTV|7|May:1;CTV|7|Nov:1;CTV|7|Oct:1;CTV|7|Sep:1;SOV|7|Dec:1;SOV|7|Feb:1;SOV|7|Jan:1;SOV|7|Nov:1,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1;SOV2|7|Dec:1;SOV2|7|Feb:1;SOV2|7|Jan:1;SOV2|7|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,35683579.08691131,0.0516872685051971,1753740.6686620042,13.0,4.0,1.0,1.0,12.0,12.0,25.0,16.0,0.3902439024390244,333.6704597416196,454.6092381889175,237.98084525601345,469.3166822601738,403.16537468188005,180.0,20.0,False
base_oos_501_1500,BG,2,3;5;6;7,1000,23466445.007787645,8527250.0,14939195.007787596,0.0,8150625.0,376625.0,13271451.0546895,235164.2733509632,1432579.6797471724,2.0891100816726684,0.0084836019812418,7:1,CTV|7:1;SOV|7:1,,SOV1|7|Apr:1;SOV1|7|Aug:1;SOV1|7|Dec:1;SOV1|7|Feb:1;SOV1|7|Jan:1;SOV1|7|Jul:1;SOV1|7|Jun:1;SOV1|7|Mar:1;SOV1|7|May:1;SOV1|7|Nov:1;SOV1|7|Oct:1;SOV1|7|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,24923823.23076393,0.06210477226067417,1457378.222976286,0.0,0.0,1.0,1.0,12.0,12.0,12.0,12.0,0.5,454.6092381889175,454.6092381889175,267.7339949192338,469.3166822601738,403.16537468188005,130.0,10.0,True
base_oos_501_1500,C,1,3;5;6;7,1000,15913060.885095112,7222575.0,8690485.88509509,5865000.0,905625.0,451950.0,8441335.00466011,141652.5023546,107498.37808039492,0.5463580875396729,0.0088328775555285,3:1,CTV|3:1,CTV|3|Apr:1;CTV|3|Jul:1;CTV|3|Jun:1;CTV|3|May:1;SOV|3|Aug:1;SOV|3|Dec:1;SOV|3|Feb:1;SOV|3|Jan:1;SOV|3|Mar:1;SOV|3|Nov:1;SOV|3|Oct:1;SOV|3|Sep:1,SOV1|3|Aug:1;SOV1|3|Dec:1;SOV1|3|Feb:1;SOV1|3|Jan:1;SOV1|3|Mar:1;SOV1|3|Nov:1;SOV1|3|Oct:1;SOV1|3|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,15913060.885095112,0.0,0.0,4.0,8.0,1.0,0.0,12.0,0.0,16.0,8.0,0.3333333333333333,0.0,0.0,77.53469231920386,77.53469231920386,0.0,80.0,0.0,
base_oos_501_1500,CD,2,3;5;6;7,1000,32086233.883140024,11512650.0,20573583.883140106,8797500.0,1811250.0,903900.0,20171094.17672168,262894.3540992473,139595.35231910413,2.3969559750556946,0.0076368199627956,5:1,CTV|5:2,CTV|5|Apr:2;CTV|5|Jun:2;CTV|5|May:2;SOV|5|Aug:1;SOV|5|Dec:2;SOV|5|Feb:2;SOV|5|Jan:2;SOV|5|Mar:1;SOV|5|Nov:2;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Mar:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,33168540.222886022,0.03373117405077276,1082306.3397459984,6.0,12.0,2.0,0.0,24.0,0.0,30.0,12.0,0.2857142857142857,61.76361324516027,61.76361324516027,57.871409165370395,81.97272195672717,48.20262558271356,180.0,20.0,True
base_oos_501_1500,CDE,3,3;5;6;7,1000,41712806.71060393,14240450.0,27472356.710604127,3450000.0,9961875.0,828575.0,26465842.26727819,499734.7392597426,506779.7040660536,6.651451898813248,0.0097656805024767,5:1,CTV|5:3;SOV|5:1,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1;SOV2|5|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,47338146.08072913,0.13485880749173285,5625339.370125197,0.0,5.0,3.0,1.0,36.0,12.0,36.0,17.0,0.32075471698113206,139.42645568363548,209.07876829745618,84.95189289144461,139.11286034359304,105.34276396957944,250.0,30.0,True
base_oos_501_1500,CDEF,4,3;5;6;7,1000,52398875.81827733,18681750.0,33717125.818277426,7590000.0,9961875.0,1129875.0,31902212.146346617,661822.8532865419,1153090.818644193,16.111400081157683,0.0112800787800833,5:1,CTV|5:3;SOV|5:1,SOV|5|Dec:2;SOV|5|Feb:2;SOV|5|Jan:2;SOV|5|Mar:1;SOV|5|Nov:2;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1;SOV3|5|Dec:1;SOV3|5|Feb:1;SOV3|5|Jan:1;SOV3|5|Nov:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,58097901.936876506,0.10876237380289923,5699026.118599176,0.0,11.0,3.0,1.0,36.0,12.0,36.0,23.0,0.3898305084745763,185.5317633011003,310.4287023376986,120.95936632989276,228.98178664523718,195.21169027122357,300.0,50.0,True
base_oos_501_1500,CDEFG,5,3;5;6;7,1000,61224778.082051925,21786750.0,39438028.08205167,3450000.0,17206875.0,1129875.0,36371195.585980736,754246.5583976565,2312585.93767342,38.52494762611389,0.0130239692850471,5:1,CTV|5:3;SOV|5:2,SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Apr:1;SOV2|5|Aug:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Jul:1;SOV2|5|Jun:1;SOV2|5|Mar:1;SOV2|5|May:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1;SOV3|5|Dec:1;SOV3|5|Feb:1;SOV3|5|Jan:1;SOV3|5|Nov:1;SOV3|5|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,67394951.3181772,0.10077902165453594,6170173.236125268,0.0,5.0,3.0,2.0,36.0,24.0,36.0,29.0,0.4461538461538462,241.21410663669116,453.29413142340513,173.48791490291006,383.6021091949793,349.83201282096564,360.0,50.0,False
base_oos_501_1500,CDEG,4,3;5;6;7,1000,50664753.117401786,16029850.0,34634903.11740185,5088750.0,9961875.0,979225.0,32133925.85979153,757031.7517663456,1743945.5058439928,17.093587980270385,0.0126328557094361,5:1,CTV|5:3;SOV|5:1,CTV|5|Dec:2;CTV|5|Jan:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Mar:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Mar:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,56635195.462029815,0.11784212844762418,5970442.344628029,3.0,7.0,3.0,1.0,36.0,12.0,39.0,19.0,0.3275862068965517,251.46508368936023,453.29413142340513,159.61444696732826,383.6021091949793,349.83201282096564,310.0,40.0,True
base_oos_501_1500,CDF,3,3;5;6;7,1000,40534630.85154353,13421075.0,27113555.851543725,3536250.0,9056250.0,828575.0,25760497.17383585,337248.8254606192,1015809.8522470936,7.018920137405395,0.0113442559587665,5:1,CTV|5:2;SOV|5:1,CTV|5|Dec:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1;SOV2|5|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,43928296.079033405,0.08372261338505925,3393665.2274898738,1.0,5.0,2.0,1.0,24.0,12.0,25.0,17.0,0.40476190476190477,207.98484996406754,310.4287023376986,114.90820165865932,228.98178664523718,195.21169027122357,230.0,50.0,True
base_oos_501_1500,CDFG,4,3;5;6;7,1000,50391510.50524807,17797975.0,32593535.50524841,517500.0,16301250.0,979225.0,29875933.076805662,416130.5876181704,2301471.840824327,16.240706823110582,0.0117601090035765,5:1,CTV|5:2;SOV|5:2,CTV|5|Dec:2;CTV|5|Jan:2;CTV|5|Oct:1;CTV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Apr:1;SOV2|5|Aug:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Jul:1;SOV2|5|Jun:1;SOV2|5|Mar:1;SOV2|5|May:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,53225345.46033409,0.05623635661389611,2833834.9550860226,6.0,0.0,2.0,2.0,24.0,24.0,30.0,24.0,0.4444444444444444,279.6254270061375,453.29413142340513,182.08167854273933,383.6021091949793,349.83201282096564,290.0,50.0,False
base_oos_501_1500,CDG,3,3;5;6;7,1000,39595167.859796464,14111075.0,25484092.859796703,4226250.0,9056250.0,828575.0,23629263.23995564,325529.5898097717,1529300.0300310294,7.49266158747673,0.0100291554633727,5:1,CTV|5:2;SOV|5:1,CTV|5|Mar:1;SOV|5|Dec:1;SOV|5|Feb:1;SOV|5|Jan:1;SOV|5|Nov:1;SOV|5|Oct:1;SOV|5|Sep:1,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1;SOV2|5|Dec:1;SOV2|5|Feb:1;SOV2|5|Jan:1;SOV2|5|Nov:1;SOV2|5|Oct:1;SOV2|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,42465589.604186706,0.07249424360452748,2870421.744390242,1.0,6.0,2.0,1.0,24.0,12.0,25.0,18.0,0.4186046511627907,302.3740913049093,453.29413142340513,166.44830917524004,383.6021091949793,349.83201282096564,240.0,40.0,True
base_oos_501_1500,CE,2,3;5;6;7,1000,27079392.98569283,9508200.0,17571192.98569288,0.0,9056250.0,451950.0,16615769.051788451,447413.46487646713,508010.4690278739,2.5612221224308014,0.009365795452195,5:1,CTV|5:2;SOV|5:1,,SOV1|5|Apr:1;SOV1|5|Aug:1;SOV1|5|Dec:1;SOV1|5|Feb:1;SOV1|5|Jan:1;SOV1|5|Jul:1;SOV1|5|Jun:1;SOV1|5|Mar:1;SOV1|5|May:1;SOV1|5|Nov:1;SOV1|5|Oct:1;SOV1|5|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,30082666.742938217,0.11090624368249843,3003273.757245388,0.0,0.0,2.0,1.0,24.0,12.0,24.0,12.0,0.3333333333333333,209.07876829745618,209.07876829745618,110.5427911501601,139.11286034359304,57.14013838686587,150.0,10.0,True
base_oos_501_1500,CEF,3,3;5;6;7,1000,36811072.05749124,13259500.0,23551572.057491504,3450000.0,9056250.0,753250.0,22266354.570008915,388918.2813607894,896299.206121501,5.166813849925995,0.0096355385299745,6:1,CTV|6:2;SOV|6:1,SOV|6|Dec:1;SOV|6|Feb:1;SOV|6|Jan:1;SOV|6|Nov:1;SOV|6|Oct:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Nov:1;SOV2|6|Oct:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,40842422.5990856,0.10951461927808635,4031350.5415943563,0.0,5.0,2.0,1.0,24.0,12.0,24.0,17.0,0.4146341463414634,217.4092489146026,310.4287023376986,132.79300989366993,260.96930289836774,210.2411318547808,200.0,30.0,True
base_oos_501_1500,CEFG,4,3;5;6;7,1000,46782270.77598855,17625475.0,29156795.77598897,345000.0,16301250.0,979225.0,27074644.664954748,460735.1973365547,1621415.9136972665,10.789504556417466,0.0115370048984468,6:1,CTV|6:2;SOV|6:2,CTV|6|Dec:3;CTV|6|Jan:1,SOV1|6|Apr:1;SOV1|6|Aug:1;SOV1|6|Dec:1;SOV1|6|Feb:1;SOV1|6|Jan:1;SOV1|6|Jul:1;SOV1|6|Jun:1;SOV1|6|Mar:1;SOV1|6|May:1;SOV1|6|Nov:1;SOV1|6|Oct:1;SOV1|6|Sep:1;SOV2|6|Apr:1;SOV2|6|Aug:1;SOV2|6|Dec:1;SOV2|6|Feb:1;SOV2|6|Jan:1;SOV2|6|Jul:1;SOV2|6|Jun:1;SOV2|6|Mar:1;SOV2|6|May:1;SOV2|6|Nov:1;SOV2|6|Oct:1;SOV2|6|Sep:1,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20,50139471.98038629,0.0717622541341207,3357201.204397738,4.0,0.0,2.0,2.0,24.0,24.0,28.0,24.0,0.46153846153846156,259.8522840096592,453.29413142340513,157.04914361541694,260.96930289836774,210.2411318547808,260.0,30.0,False
