case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
BCD_low,B,1,3;5;6;7,B,50.0,1000,6931189.78779355,235413908.45381656,0.97055743293454,101383.6938284026,746.789,746.789,1.0,0.9973555555555538,17.89,359.048,8617.152,432000.0,0.01994711111111111,0.9800528888888889,0.9800528888888889,0.97055743293454,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,C,1,3;5;6;7,C,50.0,1000,6076754.228065664,233835219.42087474,0.9740126648025238,154251.05248179345,744.657,744.657,1.0,0.9188944444444465,16.935,330.802,7939.248,432000.0,0.01837788888888889,0.9816221111111111,0.9816221111111111,0.9740126648025238,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,D,1,3;5;6;7,D,50.0,1000,6258510.562320504,233835219.42087474,0.9732353809754554,85735.75031100087,744.207,744.207,1.0,0.9017444444444447,16.973,324.628,7791.072,432000.0,0.01803488888888889,0.9819651111111111,0.9819651111111111,0.9732353809754554,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BC,2,3;5;6;7,B,50.0,1000,7555193.525635248,235413908.45381656,0.9679067665319467,130465.44565736024,746.789,746.789,1.0,1.0985777777777779,18.499,395.488,9491.712,432000.0,0.021971555555555557,0.9780284444444445,0.9780284444444445,0.9679067665319467,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BC,2,3;5;6;7,C,50.0,1000,6674323.991659706,233835219.42087474,0.9714571482936164,170463.122451462,744.657,744.657,1.0,0.9999249999999984,17.529,359.973,8639.352,432000.0,0.019998500000000002,0.9800015,0.9800015,0.9714571482936164,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BD,2,3;5;6;7,B,50.0,1000,7734196.20309993,235413908.45381656,0.9671463922675698,257191.19600305136,746.789,746.789,1.0,1.1488500000000013,18.679,413.586,9926.064,432000.0,0.022977,0.977023,0.977023,0.9671463922675698,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BD,2,3;5;6;7,D,50.0,1000,5841899.82028211,233835219.42087474,0.9750170233776144,101340.92535347118,744.207,744.207,1.0,0.8439694444444444,16.418,303.829,7291.896,432000.0,0.016879388888888888,0.9831206111111112,0.9831206111111112,0.9750170233776144,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,CD,2,3;5;6;7,C,50.0,1000,6920544.5647311,233835219.42087474,0.9704041821335948,185167.7225812241,744.657,744.6569999999898,0.9999999999999862,1.0302638888827016,17.859,370.89499999777263,8901.479999946541,432000.0,0.020605277777654037,0.979394722222346,0.979394722222346,0.9704041821335948,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,CD,2,3;5;6;7,D,50.0,1000,6473456.350856987,233835219.42087474,0.9723161619242414,100718.17776023447,744.207,744.207,1.0,0.9327805555598585,17.086,335.8010000015489,8059.224000037174,432000.0,0.01865561111119716,0.9813443888888028,0.9813443888888028,0.9723161619242414,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BCD,3,3;5;6;7,B,50.0,1000,7608010.505588338,235413908.45381656,0.9676824085902263,217441.6333435083,746.789,746.7889999999974,0.9999999999999964,1.148227777789098,18.516,413.362000004075,9920.6880000978,432000.0,0.022964555555781946,0.9770354444442181,0.9770354444442181,0.9676824085902263,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BCD,3,3;5;6;7,C,50.0,1000,6133168.809849299,233835219.42087474,0.9737714069546968,183822.28790109738,744.657,744.65699999998,0.9999999999999731,0.9250944444352284,16.888,333.03399999668227,7992.815999920375,432000.0,0.01850188888870457,0.9814981111112955,0.9814981111112955,0.9737714069546968,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
BCD_low,BCD,3,3;5;6;7,D,50.0,1000,5758995.550368839,233835219.42087474,0.9753715647940812,99158.80979041789,744.207,744.2069999999998,0.9999999999999997,0.8437416666563924,16.207,303.74699999630104,7289.927999911224,432000.0,0.016874833333127837,0.9831251666668722,0.9831251666668722,0.9753715647940812,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
